Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,ridge_residual,enet_residual,MoYr Sold,is Pool,Lot Ratio,Bsmt GLQ,is Fireplace,Sum Bath,Garage Ratio,is Shed,is PUD,Cond Feeder,Cond Artery,Cond Pos,Cond RR,Porch SF,is Remodeled,Last Remodel
2716,RL,78.0,10335,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,6,1968,Gable,None,0.0,2,3,1,1461.0,3,1,4,1721,0,0,1721,3,1,TA,7,Min,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,3,0,7,2006,180000,-3698.939609625115,2104.664345559315,2006.5833333333333,0,1.6987179487179487,0,1,2.5,220.0,0,0,0,0,0,0,276,1,13
313,RL,69.05520046484602,12328,1,None,1,Lvl,AllPub,Inside,0,Mitchel,1Fam,SLvl,6,5,1976,Gable,BrkFace,335.0,2,3,3,1012.0,2,1,4,1034,0,0,1034,3,1,TA,6,Typ,0,NA,Attchd,Unf,3.0,888.0,TA,TA,Y,0,0,5,2010,169900,-16942.97959257959,14980.55791109,2010.4166666666667,0,2.3089553053707177,1,0,2.0,296.0,0,0,0,0,0,0,0,0,34
84,RM,68.0,8930,1,None,0,Lvl,AllPub,Inside,0,Sawyer,Duplex,1.5Fin,6,5,1978,Gable,None,0.0,2,0,0,0.0,2,1,4,1318,584,0,1902,4,2,TA,8,Typ,0,NA,Attchd,Unf,2.0,539.0,TA,TA,Y,0,0,4,2010,112000,,,2010.3333333333333,0,1.931228373702422,0,0,2.0,269.5,0,0,0,0,0,1,0,0,32
81,RL,81.0,9672,1,None,0,Lvl,AllPub,Corner,0,SawyerW,1Fam,1Story,6,5,1984,Hip,None,0.0,2,4,1,1040.0,2,1,4,1097,0,0,1097,3,1,TA,6,Typ,0,NA,Attchd,Unf,2.0,480.0,TA,TA,Y,4,0,5,2010,152000,,,2010.4166666666667,0,1.4741655235482396,1,0,2.0,240.0,0,0,0,0,0,0,0,1,25
2389,RL,120.0,13975,1,None,1,Lvl,AllPub,Corner,0,NridgHt,1Fam,2Story,9,5,2005,Hip,BrkFace,525.0,2,4,3,1090.0,4,1,4,1117,1089,0,2206,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,670.0,TA,TA,Y,0,0,8,2006,300000,24795.542975992605,-25479.763770422665,2006.6666666666667,0,0.9704861111111112,0,1,2.5,223.33333333333334,0,0,0,0,0,0,243,1,0
280,RL,94.0,7819,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,SLvl,6,5,1976,Gable,None,0.0,2,3,3,1029.0,2,1,4,1117,0,0,1117,3,1,TA,6,Typ,1,TA,Detchd,Unf,2.0,672.0,TA,TA,Y,3,0,3,2010,107000,-5071.757919583877,3077.7217786183755,2010.25,0,0.8849026708918063,0,1,2.0,336.0,0,0,0,0,0,0,144,0,34
190,RM,60.0,11340,1,None,0,Lvl,AllPub,Inside,0,OldTown,2fmCon,2Story,4,6,1885,Gable,None,0.0,2,3,1,777.0,3,1,4,1246,1044,0,2290,4,2,TA,11,Typ,0,NA,Detchd,Unf,2.0,560.0,TA,TA,N,0,0,4,2010,122500,-15364.97416022743,15641.01346729655,2010.3333333333333,0,3.15,0,0,2.0,280.0,0,0,0,0,0,0,114,1,60
2371,RM,21.0,1680,1,None,0,Lvl,AllPub,Inside,0,BrDale,Twnhs,2Story,6,5,1972,Gable,BrkFace,504.0,2,3,1,483.0,2,1,4,483,465,0,948,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,7,2006,89000,,,2006.5833333333333,0,3.8095238095238093,0,0,1.5,264.0,0,1,0,0,0,0,0,0,34
213,RL,65.0,6001,1,None,1,Bnk,AllPub,Inside,1,SWISU,1Fam,1.5Fin,6,5,1940,Gable,None,0.0,2,2,1,600.0,4,0,4,600,319,0,919,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,231.0,TA,TA,Y,3,0,3,2010,95000,5093.1561823322845,-4182.098324904597,2010.25,0,1.4203550295857987,0,0,1.0,231.0,0,0,0,0,0,0,45,1,60
1864,RL,78.0,11700,1,None,0,Lvl,AllPub,Inside,0,NWAmes,1Fam,1Story,6,6,1968,Gable,BrkFace,41.0,2,3,1,912.0,4,1,4,1152,0,0,1152,3,1,TA,7,Typ,0,NA,Attchd,RFn,2.0,412.0,TA,TA,Y,0,0,9,2007,143450,,,2007.75,0,1.9230769230769231,0,0,2.5,206.0,0,0,0,0,0,1,126,0,39
37,RL,102.0,12858,1,None,1,Lvl,AllPub,Inside,0,NridgHt,1Fam,2Story,9,5,2009,Gable,Stone,162.0,2,5,1,1590.0,4,1,4,1627,707,0,2334,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,751.0,TA,TA,Y,0,0,1,2010,376162,,,2010.0833333333333,0,1.2358708189158016,0,1,2.5,250.33333333333334,0,0,0,0,0,0,277,1,0
146,RL,73.0,9300,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1960,Gable,BrkFace,324.0,2,3,1,1268.0,2,1,4,1264,0,0,1264,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2.0,461.0,TA,TA,Y,0,0,4,2010,167500,-15282.69276334824,13394.271411372409,2010.3333333333333,0,1.7451679489585288,0,1,2.0,230.5,0,0,1,0,0,0,143,0,50
809,RL,64.0,7018,1,None,0,Bnk,AllPub,Inside,0,SawyerW,Duplex,SFoyer,5,5,1979,Gable,Stone,275.0,2,4,3,1086.0,2,1,4,1224,0,0,1224,2,2,TA,6,Typ,2,TA,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,6,2009,153337,-5094.326621656423,4914.465912261498,2009.5,0,1.71337890625,1,1,3.0,264.0,0,0,1,0,0,0,120,0,30
767,other,54.0,6629,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,2Story,6,6,1925,Gambrel,None,0.0,3,3,1,672.0,2,0,4,697,672,0,1369,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,300.0,TA,TA,Y,0,0,7,2009,103600,,,2009.5833333333333,0,2.2733196159122087,0,0,3.0,300.0,0,0,0,1,0,0,147,1,59
262,RL,75.0,10650,1,None,0,Lvl,AllPub,Corner,0,CollgCr,1Fam,1Story,5,6,1976,Gable,None,0.0,2,3,3,894.0,2,1,4,894,0,0,894,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,308.0,TA,TA,Y,3,0,2,2010,128200,-7173.908391543839,6569.175252623565,2010.1666666666667,0,1.8933333333333333,0,0,2.0,308.0,0,0,0,0,0,0,365,0,34
101,FV,69.05520046484602,2117,1,None,0,Lvl,AllPub,Inside,0,Somerst,Twnhs,2Story,6,5,2000,Gable,BrkFace,216.0,2,4,1,756.0,4,1,4,769,804,0,1573,3,1,Gd,5,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,6,2010,177500,-8900.204800790496,9718.146366234289,2010.5,0,2.3089553053707177,1,0,2.5,220.0,0,1,0,0,0,0,32,0,10
48,RL,105.0,13650,1,None,0,Lvl,AllPub,Corner,0,NridgHt,1Fam,2Story,8,5,2002,Gable,BrkFace,232.0,2,4,4,1671.0,4,1,4,1687,563,0,2250,3,1,Gd,7,Typ,1,Ex,Attchd,Fin,3.0,756.0,TA,TA,Y,0,0,6,2010,320000,,,2010.5,0,1.2380952380952381,1,1,3.5,252.0,0,0,0,0,0,0,368,0,8
489,RL,42.0,8433,1,None,1,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,6,5,2000,Gable,None,0.0,2,4,1,794.0,4,1,4,819,695,0,1514,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,394.0,TA,TA,Y,0,0,6,2009,190000,-8387.893276572882,7154.28953553141,2009.5,0,4.780612244897959,1,1,3.5,197.0,0,0,0,0,0,0,72,0,9
2369,RM,21.0,1680,1,None,0,Lvl,AllPub,Inside,0,BrDale,Twnhs,2Story,6,5,1971,Gable,BrkFace,236.0,2,3,1,672.0,2,1,4,672,546,0,1218,3,1,TA,7,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,4,2006,91500,9162.039882139668,-8555.125107143438,2006.3333333333333,0,3.8095238095238093,0,0,1.5,270.5851660643607,0,1,0,0,0,0,201,0,35
707,RM,50.0,6000,1,None,0,Lvl,AllPub,Inside,0,OldTown,2fmCon,1.5Fin,5,4,1954,Gable,None,0.0,2,3,1,811.0,2,1,3,811,576,0,1387,3,2,Gd,7,Typ,0,NA,BuiltIn,Unf,1.0,256.0,TA,TA,Y,0,0,11,2009,93000,-2602.81459148199,2575.4859580832563,2009.9166666666667,0,2.4,0,0,2.0,256.0,0,0,0,0,0,0,0,0,55
1556,other,50.0,8500,1,Pave,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,2Story,4,4,1920,Gambrel,None,0.0,1,3,1,649.0,2,0,4,649,668,0,1317,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,250.0,TA,Fa,N,3,0,7,2008,40000,,,2008.5833333333333,0,3.4,0,0,1.0,250.0,0,0,1,0,0,0,226,1,58
2034,RM,60.0,6882,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,2Story,6,7,1914,Gable,None,0.0,2,3,1,684.0,2,1,4,773,582,0,1355,3,1,Gd,7,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,3,2007,127000,,,2007.25,0,1.9116666666666666,0,0,1.5,270.5851660643607,0,0,0,0,0,0,251,1,1
308,other,66.0,8712,0,None,0,Lvl,AllPub,Corner,0,IDOTRR,1Fam,1Story,4,7,1896,Hip,None,0.0,1,3,1,756.0,3,1,4,952,0,0,952,3,1,TA,5,Typ,0,NA,Detchd,RFn,1.0,330.0,TA,TA,N,0,0,6,2010,50138,,,2010.5,0,2.0,0,0,1.0,330.0,0,0,0,0,0,0,265,1,60
2176,RL,69.05520046484602,7917,1,None,1,Lvl,AllPub,Corner,0,Edwards,1Fam,1Story,6,7,1976,Hip,BrkFace,174.0,3,3,1,1143.0,2,1,4,1113,0,0,1113,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1.0,504.0,TA,Gd,Y,4,0,5,2007,148000,-6198.425016796013,8333.55102752478,2007.4166666666667,0,2.3089553053707177,0,1,2.5,504.0,0,0,0,0,0,0,400,0,31
1549,RM,71.0,6900,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1Story,5,6,1940,Gable,None,0.0,2,3,1,740.0,4,1,4,778,0,0,778,2,1,TA,4,Typ,1,Gd,Detchd,Fin,1.0,924.0,Ex,Ex,Y,0,0,2,2008,120500,3390.900253623011,-4478.755927300037,2008.1666666666667,0,1.3687760365006942,0,1,1.0,924.0,0,0,0,0,0,0,25,1,53
909,RL,60.0,9900,1,None,0,Lvl,AllPub,Inside,0,SWISU,1Fam,1.5Fin,6,7,1940,Gable,None,0.0,2,3,1,778.0,2,1,4,944,545,0,1489,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,2,0,7,2009,139500,-8928.69569347304,12132.879648256348,2009.5833333333333,0,2.75,0,1,2.0,240.0,0,0,0,0,0,0,335,1,59
892,RL,86.0,13286,1,None,1,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,9,5,2007,Hip,Stone,340.0,2,5,1,1698.0,4,1,4,1698,0,0,1698,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,768.0,TA,TA,Y,0,0,2,2009,320000,-5032.62320761368,6101.673690425756,2009.1666666666667,0,1.796376419686317,1,1,3.0,256.0,0,0,0,0,0,0,391,1,1
2045,RL,107.0,12888,1,None,0,Bnk,AllPub,Inside,0,Sawyer,1Fam,2Story,7,8,1937,Gable,None,0.0,3,3,1,1005.0,2,1,4,1262,1005,0,2267,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2.0,498.0,TA,TA,Y,0,0,4,2007,219000,6729.155860288156,-1247.840076175984,2007.3333333333333,0,1.1256878329985152,0,1,2.5,249.0,0,0,1,0,0,0,521,1,27
2927,RL,69.05520046484602,8885,1,None,1,Low,AllPub,Inside,1,Mitchel,1Fam,1Story,5,5,1983,Gable,None,0.0,2,4,3,864.0,2,1,4,902,0,0,902,2,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,484.0,TA,TA,Y,3,0,6,2006,131000,-11855.207618573186,13452.032250910095,2006.5,0,2.3089553053707177,0,0,2.0,242.0,0,0,0,0,0,0,164,0,23
1732,RL,62.0,8857,1,None,1,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,6,5,2006,Gable,None,0.0,2,4,1,738.0,4,1,4,738,757,0,1495,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,440.0,TA,TA,Y,0,0,3,2007,171925,2888.6530358167656,232.63577990062183,2007.25,0,2.304110301768991,0,1,2.5,220.0,0,0,0,0,0,0,130,0,1
998,RL,53.0,14137,1,None,1,Lvl,AllPub,Inside,0,Gilbert,1Fam,1Story,5,5,1996,Gable,None,0.0,2,4,1,1348.0,3,1,4,1384,0,0,1384,3,1,Gd,7,Typ,0,NA,Attchd,Unf,2.0,404.0,TA,TA,Y,0,0,11,2008,177900,,,2008.9166666666667,0,5.032751868992524,1,0,3.0,202.0,0,0,0,0,0,0,39,1,11
2203,RL,53.0,6720,1,None,0,Lvl,AllPub,Inside,0,Crawfor,1Fam,2Story,6,7,1921,Gable,None,0.0,2,3,1,585.0,2,0,4,851,585,0,1436,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,228.0,TA,TA,Y,0,0,4,2007,141500,7254.464562546418,-7531.999285736048,2007.3333333333333,0,2.3923104307582768,0,1,1.0,228.0,0,0,0,0,0,0,184,1,57
356,RL,60.0,7500,1,None,0,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,6,5,1998,Gable,None,0.0,2,4,1,952.0,3,1,4,952,684,0,1636,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,440.0,TA,TA,Y,0,0,10,2009,191000,4746.377416894742,-5180.829760544759,2009.8333333333333,0,2.0833333333333335,1,1,3.5,220.0,0,0,0,0,0,0,84,1,10
2475,RL,63.0,13072,1,None,0,Lvl,AllPub,Inside,0,SawyerW,1Fam,1Story,6,5,2004,Gable,None,0.0,2,4,1,1158.0,4,1,4,1158,0,0,1158,3,1,Gd,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,5,2006,158000,37905.83822535974,-39930.327624017606,2006.4166666666667,0,3.293524817334341,0,0,2.5,288.0,0,0,0,0,0,1,50,0,2
2264,RL,67.0,10656,1,None,1,HLS,AllPub,Inside,0,Timber,1Fam,1Story,8,5,2006,Gable,Stone,274.0,2,4,3,1638.0,4,1,4,1646,0,0,1646,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,870.0,TA,TA,Y,0,0,11,2007,248900,,,2007.9166666666667,0,2.373802628647806,0,1,2.0,290.0,0,0,0,0,0,0,272,1,0
2201,RL,60.0,7200,1,None,0,Lvl,AllPub,Corner,0,SWISU,1Fam,1.5Fin,5,7,1937,Gable,BrkFace,252.0,2,4,1,731.0,4,1,4,981,787,0,1768,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1.0,240.0,TA,TA,Y,3,0,6,2007,175000,-14681.360048304196,16531.834622877417,2007.5,0,2.0,0,1,2.5,240.0,0,0,1,0,0,0,264,1,57
2545,RL,80.0,8800,1,None,0,Lvl,AllPub,Inside,0,NAmes,2fmCon,1Story,6,7,1965,Hip,None,0.0,3,3,2,1187.0,4,1,4,1565,0,0,1565,3,1,Gd,7,Min,2,TA,Attchd,RFn,1.0,299.0,TA,TA,Y,3,460,6,2006,185900,-107765.0804958212,99947.25928708188,2006.5,0,1.375,0,1,3.0,299.0,1,0,0,0,0,1,436,1,6
2660,RM,60.0,10800,1,None,0,Lvl,AllPub,Inside,0,OldTown,1Fam,2.5Unf,7,7,1914,Gable,None,0.0,2,4,2,880.0,1,0,4,880,888,0,1768,2,1,TA,6,Typ,2,TA,Detchd,Unf,2.0,320.0,TA,TA,N,0,0,10,2006,163000,8030.710739502567,-11948.16287891951,2006.8333333333333,0,3.0,0,1,1.5,160.0,0,0,0,0,0,0,341,1,36
2882,other,50.0,9000,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,2fmCon,1.5Fin,5,6,1951,Gable,None,0.0,1,3,2,660.0,2,0,4,1060,336,0,1396,4,2,TA,8,Min,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,10,2006,115000,11708.677449770214,-9133.061194202804,2006.8333333333333,0,3.6,0,0,2.0,270.5851660643607,0,0,0,0,0,0,0,0,55
1379,RL,80.0,13014,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,SLvl,6,5,1978,Gable,BrkFace,39.0,2,3,3,1008.0,2,1,4,1096,0,0,1096,3,1,TA,6,Typ,1,Fa,Attchd,Unf,2.0,484.0,TA,TA,Y,0,0,12,2008,157500,,,2009.0,0,2.0334375,0,1,2.0,242.0,0,0,0,0,0,0,168,0,30
491,RL,69.05520046484602,15896,1,None,2,Lvl,AllPub,CulDSac,0,Gilbert,1Fam,2Story,7,5,1999,Gable,BrkFace,210.0,2,4,1,1177.0,4,1,4,1223,1089,0,2312,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,3.0,658.0,TA,TA,Y,0,0,5,2009,245000,2527.61495903082,-1445.894044759276,2009.4166666666667,0,2.3089553053707177,0,1,3.5,219.33333333333334,0,0,0,0,0,1,298,0,10
1002,RL,41.0,5395,1,None,1,HLS,AllPub,Inside,0,StoneBr,TwnhsE,1Story,8,5,1993,Gable,None,0.0,2,4,1,1337.0,3,1,4,1337,0,0,1337,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2.0,462.0,TA,TA,Y,0,0,10,2008,180000,30762.48376459861,-31290.355333428422,2008.8333333333333,0,3.2093991671624034,1,1,3.0,231.0,0,1,0,0,0,0,334,0,15
1848,FV,69.05520046484602,5105,1,None,2,Lvl,AllPub,FR2,0,Somerst,TwnhsE,2Story,7,5,2004,Gable,None,0.0,2,4,1,551.0,4,1,4,551,551,0,1102,2,1,Gd,4,Typ,0,NA,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,3,2007,148800,-29008.232602686097,25431.098666533828,2007.25,0,2.3089553053707177,1,0,2.5,240.0,0,1,0,0,0,0,60,0,3
1455,RL,75.0,9473,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,2Story,8,5,2002,Gable,None,0.0,2,4,1,1128.0,4,1,4,1128,903,0,2031,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,577.0,TA,TA,Y,0,0,3,2008,237000,,,2008.25,0,1.684088888888889,1,1,3.5,288.5,0,0,0,0,0,0,211,0,6
908,RL,60.0,8400,1,None,0,Bnk,AllPub,Inside,0,SWISU,1Fam,1Story,2,5,1920,Gable,None,0.0,2,3,1,290.0,2,0,2,438,0,0,438,1,1,Fa,3,Typ,0,NA,Detchd,Unf,1.0,246.0,TA,TA,N,0,0,1,2009,60000,-12004.46787801315,10017.991061061564,2009.0833333333333,0,2.3333333333333335,0,0,1.0,246.0,0,0,0,0,0,0,0,1,59
1490,RL,64.0,12102,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,SFoyer,5,5,1976,Gable,BrkFace,222.0,2,4,4,456.0,4,1,4,1033,0,0,1033,3,1,TA,6,Typ,0,NA,BuiltIn,RFn,2.0,504.0,Fa,TA,Y,0,0,4,2008,165000,,,2008.3333333333333,0,2.95458984375,0,0,1.5,252.0,0,0,0,0,0,0,224,0,32
1465,RL,41.0,10905,1,None,2,Lvl,AllPub,CulDSac,0,CollgCr,1Fam,2Story,7,5,2003,Gable,None,0.0,2,4,1,1129.0,4,1,4,1129,1198,0,2327,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,2.0,596.0,TA,TA,Y,0,0,8,2008,240000,-134618.52178171027,128374.67961437226,2008.6666666666667,0,6.48720999405116,0,1,2.5,298.0,0,0,0,0,0,0,57,0,5
1627,RL,69.05520046484602,9556,1,None,1,Lvl,AllPub,Corner,0,Gilbert,1Fam,1Story,7,5,1992,Gable,BrkFace,52.0,2,4,1,1168.0,3,1,4,1187,0,0,1187,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,420.0,TA,TA,Y,0,0,8,2007,160000,-39230.65029844886,39602.9567202701,2007.6666666666667,0,2.3089553053707177,0,0,2.0,210.0,0,0,0,0,0,0,21,1,14
2849,other,58.0,6430,1,None,0,Bnk,AllPub,Corner,0,SWISU,2fmCon,1.5Fin,6,6,1945,Gable,None,0.0,2,3,3,780.0,2,0,2,816,524,0,1340,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,440.0,TA,TA,Y,0,0,7,2006,128000,23853.79558683536,-31205.94286393386,2006.5833333333333,0,1.9114149821640904,0,0,2.0,440.0,0,0,1,0,0,0,0,1,56
1501,RL,65.0,6040,1,None,0,Lvl,AllPub,Inside,0,Edwards,Duplex,1Story,4,5,1955,Gable,None,0.0,2,0,0,0.0,2,0,1,1152,0,0,1152,2,2,Fa,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,6,2008,82000,,,2008.5,0,1.429585798816568,0,0,2.0,270.5851660643607,0,0,0,0,0,0,0,0,53
626,RL,80.0,14695,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,6,8,1966,Gable,BrkFace,210.0,3,3,1,1562.0,3,1,4,1567,0,0,1567,2,1,Gd,5,Typ,2,Gd,Attchd,Unf,2.0,542.0,TA,TA,Y,2,0,7,2009,256000,,,2009.5833333333333,0,2.29609375,0,1,3.0,271.0,0,0,0,0,0,0,452,1,1
722,RM,50.0,9000,1,None,0,Lvl,AllPub,Inside,0,OldTown,1Fam,2Story,7,9,1920,Hip,None,0.0,3,3,1,650.0,4,1,4,832,650,0,1482,3,1,TA,7,Typ,0,NA,Detchd,Unf,2.0,324.0,TA,TA,Y,0,0,7,2009,143000,4374.514676307503,-4255.494229168224,2009.5833333333333,0,3.6,0,0,1.5,162.0,0,0,0,1,0,0,0,1,21
2260,RL,67.0,8368,1,None,1,HLS,AllPub,Inside,0,Timber,1Fam,1Story,7,5,2006,Gable,None,0.0,2,4,1,1689.0,4,1,4,1689,0,0,1689,3,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,433.0,TA,TA,Y,0,0,4,2007,231713,32276.531087431125,-33063.70564037672,2007.3333333333333,0,1.8641122744486522,0,0,2.0,216.5,0,0,0,0,0,0,139,1,0
1639,RL,195.0,41600,1,None,1,Lvl,AllPub,FR2,0,Gilbert,2fmCon,1Story,5,5,1969,Gable,None,0.0,2,4,4,1100.0,2,1,4,1424,0,0,1424,3,1,TA,7,Mod,0,NA,2Types,Unf,3.0,828.0,TA,TA,N,0,0,11,2007,155000,13836.32632000139,-8815.410142462933,2007.9166666666667,0,1.0940170940170941,0,0,2.5,276.0,0,0,0,0,0,0,144,1,17
1603,RL,59.0,6490,1,None,0,Lvl,AllPub,Inside,0,Mitchel,1Fam,1Story,5,7,1983,Gable,None,0.0,3,3,1,816.0,4,1,4,816,0,0,816,2,1,TA,4,Typ,0,NA,Attchd,Unf,1.0,264.0,TA,TA,Y,2,0,4,2008,128500,,,2008.3333333333333,0,1.8644067796610169,1,0,1.5,264.0,0,0,0,0,0,0,315,0,25
1520,RL,60.0,7290,1,None,0,Lvl,AllPub,Corner,0,SWISU,1Fam,1Story,7,8,1921,Gable,BrkFace,174.0,2,3,1,1228.0,4,1,4,1424,0,0,1424,2,1,TA,7,Typ,1,Gd,Attchd,Unf,1.0,312.0,TA,TA,Y,0,0,4,2008,168000,-920.4799597904783,-1778.832127261092,2008.3333333333333,0,2.025,0,1,2.0,312.0,0,0,0,0,0,0,90,1,58
1665,RL,69.05520046484602,7472,1,None,1,Lvl,AllPub,CulDSac,0,NAmes,1Fam,2Story,7,9,1972,Gable,BrkFace,138.0,2,3,1,725.0,3,1,4,725,754,0,1479,4,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,484.0,TA,TA,Y,0,0,6,2007,184000,23512.62862760748,-20201.467794415075,2007.5,0,2.3089553053707177,0,0,2.5,242.0,0,0,0,0,0,0,32,1,3
2635,RL,70.0,7000,1,None,0,Lvl,AllPub,Inside,0,NAmes,2fmCon,SFoyer,5,5,1962,Gable,None,0.0,2,3,3,1025.0,2,1,4,1025,0,0,1025,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,3,2006,124000,-21824.33192846441,21622.414658086083,2006.25,0,1.4285714285714286,0,0,2.0,270.5851660643607,0,0,0,1,0,0,176,0,44
581,RL,69.05520046484602,11717,1,None,1,Lvl,AllPub,Inside,0,NWAmes,1Fam,1Story,6,6,1970,Hip,BrkFace,571.0,2,3,1,1442.0,2,1,4,1442,0,0,1442,2,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,615.0,TA,TA,Y,0,0,2,2009,185000,-8247.900041913817,9531.347942737397,2009.1666666666667,0,2.3089553053707177,0,1,2.0,307.5,0,0,0,0,1,0,371,0,39
2435,RL,106.0,11194,1,None,1,Lvl,AllPub,Corner,0,Gilbert,1Fam,2Story,8,5,2000,Gable,BrkFace,40.0,2,4,1,1406.0,4,1,4,1454,482,0,1936,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,504.0,TA,TA,Y,0,0,11,2006,230500,,,2006.9166666666667,0,0.9962620149519402,0,1,2.5,252.0,0,0,0,0,0,0,312,0,6
2799,RL,90.0,11250,1,None,1,Lvl,AllPub,Corner,0,CollgCr,1Fam,2Story,7,5,1998,Gable,BrkFace,227.0,2,4,2,1054.0,4,1,4,1070,869,0,1939,3,1,Gd,8,Typ,1,TA,Attchd,RFn,3.0,555.0,TA,TA,Y,0,0,5,2006,227000,42888.3089995372,-45637.76644484699,2006.4166666666667,0,1.3888888888888888,0,1,3.0,185.0,0,0,0,0,0,0,212,0,8
883,RL,64.0,8633,1,None,0,Lvl,AllPub,FR2,0,CollgCr,1Fam,2Story,6,5,2005,Gable,None,0.0,2,4,1,738.0,4,1,4,738,738,0,1476,3,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,540.0,TA,TA,Y,0,0,2,2009,173500,-22568.7630430765,21451.84074592596,2009.1666666666667,0,2.107666015625,1,0,3.5,270.0,0,0,0,0,0,0,135,0,4
2537,RL,70.0,8400,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,SFoyer,5,6,1968,Gable,None,0.0,2,4,4,833.0,3,1,4,898,0,0,898,3,1,TA,6,Typ,0,NA,Attchd,RFn,1.0,326.0,TA,TA,Y,0,0,8,2006,140000,10468.130099143658,-9200.54266120284,2006.6666666666667,0,1.7142857142857142,1,0,2.0,326.0,0,0,1,0,0,0,143,0,38
